"study","station.x","operatn","year","X_WGS84","Y_WGS84","Tax_Div","Tax_Even","Tax_Rich","Abundance","i_ab","prop_i","logab","logabI","Strahler","Catchment6_size","Ships","Locks","Ports","local","Channelization","Agriculture_new","Urban_new","fric_new","feve_new","fdiv_new","Rip_Deg","ports_5k","locks_5k"
"ofb","ofb_station_368","295_ofb",2000,7.468761,47.76061,1.153462,0.2306925,5,86,1,0.01162791,4.454347,0,"canal",0.1580627,-0.8166425,1.949274,0.4022348,NA,2.669347,-0.9061914,-1.709381,0.1595558,0.504258,0.9914319,NA,-0.5615262,0.3461604
"ofb","ofb_station_370","2950_ofb",2002,-1.867647,47.70129,8.670068,0.4563193,19,563,135,0.2397869,6.33328,4.905275,"5",-0.8876789,-0.8942189,-0.5020629,-0.8512827,0.8074021,-1.240372,0.7582296,-0.5646509,0.3227539,0.434702,0.8062725,-0.8074021,-0.5615262,-0.4940378
"ofb","ofb_station_370","2951_ofb",2006,-1.867647,47.70129,1.659487,0.1382906,12,1756,167,0.09510251,7.470794,5.117994,"5",-0.8876789,-0.8942189,-0.5020629,-0.8512827,0.8074021,-1.240372,0.7582296,-0.5646509,0.1235674,0.124584,0.9252277,-0.8074021,-0.5615262,-0.4940378
"ofb","ofb_station_370","2952_ofb",2007,-1.867647,47.70129,3.623802,0.278754,13,479,113,0.2359081,6.171701,4.727388,"5",-0.8876789,-0.8942189,-0.5020629,-0.8512827,0.8074021,-1.240372,0.7582296,-0.5646509,0.1235674,0.314865,0.860672,-0.8074021,-0.5615262,-0.4940378
"ofb","ofb_station_370","2953_ofb",2008,-1.867647,47.70129,4.819815,0.2835185,17,477,160,0.3354298,6.167516,5.075174,"5",-0.8876789,-0.8942189,-0.5020629,-0.8512827,0.8074021,-1.240372,0.7582296,-0.5646509,0.2796138,0.455367,0.9537757,-0.8074021,-0.5615262,-0.4940378
"ofb","ofb_station_370","2954_ofb",2009,-1.867647,47.70129,4.307782,0.3076987,14,544,26,0.04779412,6.298949,3.258097,"5",-0.8876789,-0.8942189,-0.5020629,-0.8512827,0.8074021,-1.240372,0.7582296,-0.5646509,0.2425857,0.597448,0.8560795,-0.8074021,-0.5615262,-0.4940378
"ofb","ofb_station_370","2955_ofb",2010,-1.867647,47.70129,1.897531,0.1355379,14,1997,60,0.03004507,7.599401,4.094345,"5",-0.8876789,-0.8942189,-0.5020629,-0.8512827,0.8074021,-1.240372,0.7582296,-0.5646509,0.2487183,0.302398,0.9102236,-0.8074021,-0.5615262,-0.4940378
"ofb","ofb_station_370","2956_ofb",2011,-1.867647,47.70129,4.285556,0.2857037,15,753,52,0.0690571,6.624065,3.951244,"5",-0.8876789,-0.8942189,-0.5020629,-0.8512827,0.8074021,-1.240372,0.7582296,-0.5646509,0.310279,0.297854,0.812538,-0.8074021,-0.5615262,-0.4940378
"ofb","ofb_station_369","2957_ofb",2012,-1.867647,47.70129,2.870851,0.3588564,8,285,2,0.007017544,5.652489,0.6931472,"5",-0.8876789,-0.8942189,-0.5020629,-0.8512827,0.8074021,-1.240372,0.7582296,-0.5646509,0.1222248,0.414243,0.9556102,-0.8074021,-0.5615262,-0.4940378
"ofb","ofb_station_370","2958_ofb",2014,-1.867647,47.70129,1.800535,0.1125334,16,1309,39,0.02979374,7.177019,3.663562,"5",-0.8876789,-0.8942189,-0.5020629,-0.8512827,0.8074021,-1.240372,0.7582296,-0.5646509,0.2782268,0.523889,0.9569167,-0.8074021,-0.5615262,-0.4940378
"ofb","ofb_station_370","2959_ofb",2015,-1.867647,47.70129,2.202944,0.1159444,19,1796,28,0.0155902,7.493317,3.332205,"5",-0.8876789,-0.8942189,-0.5020629,-0.8512827,0.8074021,-1.240372,0.7582296,-0.5646509,0.2936462,0.62804,0.9427456,-0.8074021,-0.5615262,-0.4940378
"ofb","ofb_station_368","296_ofb",1996,7.468761,47.76061,1.970006,0.2188895,9,118,0,0,4.770685,0,"canal",0.1580627,-0.8166425,1.949274,0.4022348,NA,2.669347,-0.9061914,-1.709381,0.2823168,0.348069,0.9116353,NA,-0.5615262,0.3461604
"ofb","ofb_station_370","2960_ofb",2016,-1.867647,47.70129,2.891357,0.1700798,17,1055,32,0.03033175,6.961296,3.465736,"5",-0.8876789,-0.8942189,-0.5020629,-0.8512827,0.8074021,-1.240372,0.7582296,-0.5646509,0.2782268,0.542878,0.9387456,-0.8074021,-0.5615262,-0.4940378
"ofb","ofb_station_370","2961_ofb",2017,-1.867647,47.70129,2.166588,0.1274463,17,2322,166,0.0714901,7.750184,5.111988,"5",-0.8876789,-0.8942189,-0.5020629,-0.8512827,0.8074021,-1.240372,0.7582296,-0.5646509,0.2697046,0.524087,0.9215354,-0.8074021,-0.5615262,-0.4940378
"ofb","ofb_station_370","2962_ofb",2018,-1.867647,47.70129,1.90041,0.126694,15,884,69,0.0780543,6.784457,4.234107,"5",-0.8876789,-0.8942189,-0.5020629,-0.8512827,0.8074021,-1.240372,0.7582296,-0.5646509,0.1597605,0.585221,0.9376504,-0.8074021,-0.5615262,-0.4940378
"ofb","ofb_station_369","2963_ofb",1994,-1.867647,47.70129,4.968944,0.3549246,14,160,11,0.06875,5.075174,2.397895,"5",-0.8876789,-0.8942189,-0.5020629,-0.8512827,0.8074021,-1.240372,0.7582296,-0.5646509,0.1574906,0.477999,0.932389,-0.8074021,-0.5615262,-0.4940378
"ofb","ofb_station_369","2964_ofb",2003,-1.867647,47.70129,8.088029,0.4256857,19,292,58,0.1986301,5.676754,4.060443,"5",-0.8876789,-0.8942189,-0.5020629,-0.8512827,0.8074021,-1.240372,0.7582296,-0.5646509,0.2970362,0.566354,0.8307684,-0.8074021,-0.5615262,-0.4940378
"ofb","ofb_station_370","2965_ofb",2004,-1.867647,47.70129,3.625733,0.2266083,16,593,138,0.232715,6.385194,4.927254,"5",-0.8876789,-0.8942189,-0.5020629,-0.8512827,0.8074021,-1.240372,0.7582296,-0.5646509,0.3062488,0.627458,0.9529729,-0.8074021,-0.5615262,-0.4940378
"ofb","ofb_station_370","2966_ofb",2005,-1.867647,47.70129,1.601315,0.1334429,12,799,30,0.03754693,6.683361,3.401197,"5",-0.8876789,-0.8942189,-0.5020629,-0.8512827,0.8074021,-1.240372,0.7582296,-0.5646509,0.2784757,0.401075,0.9498766,-0.8074021,-0.5615262,-0.4940378
"ofb","ofb_station_370","2967_ofb",2019,-1.867647,47.70129,2.529983,0.1807131,14,1305,235,0.1800766,7.173958,5.459586,"5",-0.8876789,-0.8942189,-0.5020629,-0.8512827,0.8074021,-1.240372,0.7582296,-0.5646509,0.2641376,0.389642,0.9891208,-0.8074021,-0.5615262,-0.4940378
"ofb","ofb_station_370","2968_ofb",2020,-1.867647,47.70129,3.456888,0.2304592,15,1246,109,0.08747994,7.127694,4.691348,"5",-0.8876789,-0.8942189,-0.5020629,-0.8512827,0.8074021,-1.240372,0.7582296,-0.5646509,0.2425857,0.494615,0.9764349,-0.8074021,-0.5615262,-0.4940378
"ofb","ofb_station_370","2969_ofb",2021,-1.867647,47.70129,3.746218,0.2203658,17,1097,125,0.1139471,7.000334,4.828314,"5",-0.8876789,-0.8942189,-0.5020629,-0.8512827,0.8074021,-1.240372,0.7582296,-0.5646509,0.2936462,0.577322,0.8896505,-0.8074021,-0.5615262,-0.4940378
"ofb","ofb_station_368","297_ofb",1997,7.468761,47.76061,1.89647,0.2107189,9,144,0,0,4.969813,0,"canal",0.1580627,-0.8166425,1.949274,0.4022348,NA,2.669347,-0.9061914,-1.709381,0.2363997,0.354971,0.6334787,NA,-0.5615262,0.3461604
"ofb","ofb_station_371","2970_ofb",2008,-2.142875,47.5878,3.902614,0.2601743,15,606,46,0.07590759,6.40688,3.828641,"6",-0.8876789,-0.8940445,-0.5020629,-0.8512827,-0.3480954,0.3388693,0.8543286,-0.4196413,0.1431091,0.493958,0.8794346,0.3480954,-0.5615262,-0.4940378
"ofb","ofb_station_371","2971_ofb",2010,-2.142875,47.5878,1.510169,0.1006779,15,2943,71,0.02412504,7.987185,4.26268,"6",-0.8876789,-0.8940445,-0.5020629,-0.8512827,-0.3480954,0.3388693,0.8543286,-0.4196413,0.2909036,0.470254,0.9823339,0.3480954,-0.5615262,-0.4940378
"ofb","ofb_station_372","2972_ofb",2012,-2.142875,47.5878,6.374547,0.3984092,16,311,72,0.2315113,5.739793,4.276666,"6",-0.8876789,-0.8940445,-0.5020629,-0.8512827,-0.3480954,0.3388693,0.8543286,-0.4196413,0.3235161,0.444169,0.7484065,0.3480954,-0.5615262,-0.4940378
"ofb","ofb_station_371","2973_ofb",2017,-2.142875,47.5878,1.695423,0.08923276,19,5260,609,0.1157795,8.567886,6.411818,"6",-0.8876789,-0.8940445,-0.5020629,-0.8512827,-0.3480954,0.3388693,0.8543286,-0.4196413,0.3164853,0.148202,0.9815954,0.3480954,-0.5615262,-0.4940378
"ofb","ofb_station_371","2974_ofb",2016,-2.142875,47.5878,1.901897,0.1462998,13,931,65,0.0698174,6.836259,4.174387,"6",-0.8876789,-0.8940445,-0.5020629,-0.8512827,-0.3480954,0.3388693,0.8543286,-0.4196413,0.247692,0.627502,0.8537826,0.3480954,-0.5615262,-0.4940378
"ofb","ofb_station_371","2975_ofb",2014,-2.142875,47.5878,2.833434,0.1888956,15,1209,13,0.01075269,7.097549,2.564949,"6",-0.8876789,-0.8940445,-0.5020629,-0.8512827,-0.3480954,0.3388693,0.8543286,-0.4196413,0.2487183,0.481642,0.9014366,0.3480954,-0.5615262,-0.4940378
"ofb","ofb_station_372","2976_ofb",2018,-2.142875,47.5878,5.439943,0.3399964,16,348,78,0.2241379,5.852202,4.356709,"6",-0.8876789,-0.8940445,-0.5020629,-0.8512827,-0.3480954,0.3388693,0.8543286,-0.4196413,0.2875606,0.498781,0.9562495,0.3480954,-0.5615262,-0.4940378
"ofb","ofb_station_371","2977_ofb",2019,-2.142875,47.5878,5.444798,0.2865683,19,809,209,0.2583436,6.695799,5.342334,"6",-0.8876789,-0.8940445,-0.5020629,-0.8512827,-0.3480954,0.3388693,0.8543286,-0.4196413,0.3285856,0.469193,0.8541506,0.3480954,-0.5615262,-0.4940378
"ofb","ofb_station_371","2978_ofb",2020,-2.142875,47.5878,1.82289,0.1072288,17,638,26,0.04075235,6.458338,3.258097,"6",-0.8876789,-0.8940445,-0.5020629,-0.8512827,-0.3480954,0.3388693,0.8543286,-0.4196413,0.2817321,0.483948,0.9647075,0.3480954,-0.5615262,-0.4940378
"ofb","ofb_station_371","2979_ofb",2021,-2.142875,47.5878,3.458035,0.2305357,15,1855,192,0.103504,7.52564,5.257495,"6",-0.8876789,-0.8940445,-0.5020629,-0.8512827,-0.3480954,0.3388693,0.8543286,-0.4196413,0.1547845,0.607496,0.8649704,0.3480954,-0.5615262,-0.4940378
"ofb","ofb_station_373","298_ofb",1998,7.466059,47.76028,3.287551,0.6575102,5,75,0,0,4.317488,0,"canal",0.1580627,-0.8166425,1.949274,0.4022348,NA,2.669347,-0.9299785,-1.656529,0.05261159,0.502843,0.9353434,NA,-0.5615262,0.3461604
"ofb","ofb_station_374","2980_ofb",2008,-2.342305,47.52453,2.506266,0.6265664,4,100,0,0,4.60517,0,"canal",-0.8876789,-0.8901121,-0.5020629,-0.8512827,NA,-1.608059,0.6788534,-0.4460424,NA,NA,NA,NA,-0.5615262,-0.4940378
"ofb","ofb_station_374","2981_ofb",2013,-2.342305,47.52453,1,1,1,5,0,0,1.609438,0,"canal",-0.8876789,-0.8901121,-0.5020629,-0.8512827,NA,-1.608059,0.6788534,-0.4460424,NA,NA,NA,NA,-0.5615262,-0.4940378
"ofb","ofb_station_375","2982_ofb",2016,-3.718834,48.223,1,1,1,10,0,0,2.302585,0,"5",0.5420699,-0.8941705,-0.5020629,-0.8512827,1.10794,0.8217487,0.3089384,-0.7836363,NA,NA,NA,-1.10794,-0.5615262,-0.4940378
"ofb","ofb_station_376","2983_ofb",2016,-3.760733,48.19245,1.923077,0.9615385,2,5,0,0,1.609438,0,"5",0.5420699,-0.8941705,-0.5020629,-0.8512827,2.555183,0.8217487,0.5935085,-0.8764899,NA,NA,NA,-2.555183,-0.5615262,-0.4940378
"ofb","ofb_station_377","2987_ofb",2016,-3.933061,48.18554,1,1,1,2,0,0,0.6931472,0,"5",0.5420699,-0.8941768,-0.5020629,-0.8512827,1.378611,0.6587593,0.3638936,-1.055039,NA,NA,NA,-1.378611,-0.5615262,-0.4940378
"ofb","ofb_station_378","2989_ofb",2017,-3.893673,48.18123,1,1,1,24,0,0,3.178054,0,"5",0.5420699,-0.8941768,-0.5020629,-0.8512827,-0.350532,0.6587593,0.6322138,-0.783768,NA,NA,NA,0.350532,-0.5615262,-0.4940378
"ofb","ofb_station_373","299_ofb",2000,7.466059,47.76028,2.204509,0.7348363,3,37,0,0,3.610918,0,"canal",0.1580627,-0.8166425,1.949274,0.4022348,NA,2.669347,-0.9299785,-1.656529,NA,NA,NA,NA,-0.5615262,0.3461604
"ofb","ofb_station_378","2990_ofb",2016,-3.893673,48.18123,1.384615,0.6923077,2,6,0,0,1.791759,0,"5",0.5420699,-0.8941768,-0.5020629,-0.8512827,-0.350532,0.6587593,0.6322138,-0.783768,NA,NA,NA,0.350532,-0.5615262,-0.4940378
"ofb","ofb_station_378","2992_ofb",2014,-3.893673,48.18123,1,1,1,1,0,0,0,0,"5",0.5420699,-0.8941768,-0.5020629,-0.8512827,-0.350532,0.6587593,0.6322138,-0.783768,NA,NA,NA,0.350532,-0.5615262,-0.4940378
"ofb","ofb_station_378","2994_ofb",2011,-3.893673,48.18123,1,1,1,33,0,0,3.496508,0,"5",0.5420699,-0.8941768,-0.5020629,-0.8512827,-0.350532,0.6587593,0.6322138,-0.783768,NA,NA,NA,0.350532,-0.5615262,-0.4940378
"ofb","ofb_station_378","2995_ofb",2010,-3.893673,48.18123,1,1,1,4,0,0,1.386294,0,"5",0.5420699,-0.8941768,-0.5020629,-0.8512827,-0.350532,0.6587593,0.6322138,-0.783768,NA,NA,NA,0.350532,-0.5615262,-0.4940378
"ofb","ofb_station_1","3_ofb",1997,3.542445,50.38957,2.046402,0.1574155,13,361,2,0.005540166,5.888878,0.6931472,"5",-0.002440379,-0.8686144,1.540718,-0.8512827,1.293819,2.030496,-1.685419,1.135725,0.2687988,0.486715,0.9890783,-1.293819,-0.5615262,1.186359
"ofb","ofb_station_379","30_ofb",2010,3.455262,50.49153,5.535763,0.2636078,21,375,45,0.12,5.926926,3.806662,"canal",-0.002440379,-0.8686144,1.540718,-0.8512827,1.410759,2.030496,0.5053405,-0.1051939,0.288531,0.472926,0.7839071,-1.410759,-0.5615262,-0.4940378
"ofb","ofb_station_373","300_ofb",1996,7.466059,47.76028,2.888,0.4813333,6,38,0,0,3.637586,0,"canal",0.1580627,-0.8166425,1.949274,0.4022348,NA,2.669347,-0.9299785,-1.656529,0.2452208,0.420722,0.9747698,NA,-0.5615262,0.3461604
"ofb","ofb_station_378","3000_ofb",2005,-3.893673,48.18123,1,1,1,13,0,0,2.564949,0,"5",0.5420699,-0.8941768,-0.5020629,-0.8512827,-0.350532,0.6587593,0.6322138,-0.783768,NA,NA,NA,0.350532,-0.5615262,-0.4940378
"ofb","ofb_station_378","3001_ofb",2004,-3.893673,48.18123,1,1,1,2,0,0,0.6931472,0,"5",0.5420699,-0.8941768,-0.5020629,-0.8512827,-0.350532,0.6587593,0.6322138,-0.783768,NA,NA,NA,0.350532,-0.5615262,-0.4940378
"ofb","ofb_station_378","3002_ofb",2002,-3.893673,48.18123,1,1,1,19,0,0,2.944439,0,"5",0.5420699,-0.8941768,-0.5020629,-0.8512827,-0.350532,0.6587593,0.6322138,-0.783768,NA,NA,NA,0.350532,-0.5615262,-0.4940378
"ofb","ofb_station_378","3003_ofb",2001,-3.893673,48.18123,1,1,1,37,0,0,3.610918,0,"5",0.5420699,-0.8941768,-0.5020629,-0.8512827,-0.350532,0.6587593,0.6322138,-0.783768,NA,NA,NA,0.350532,-0.5615262,-0.4940378
"ofb","ofb_station_378","3004_ofb",2000,-3.893673,48.18123,1,1,1,20,0,0,2.995732,0,"5",0.5420699,-0.8941768,-0.5020629,-0.8512827,-0.350532,0.6587593,0.6322138,-0.783768,NA,NA,NA,0.350532,-0.5615262,-0.4940378
"ofb","ofb_station_378","3005_ofb",1999,-3.893673,48.18123,1,1,1,34,0,0,3.526361,0,"5",0.5420699,-0.8941768,-0.5020629,-0.8512827,-0.350532,0.6587593,0.6322138,-0.783768,NA,NA,NA,0.350532,-0.5615262,-0.4940378
"ofb","ofb_station_378","3007_ofb",1997,-3.893673,48.18123,1,1,1,12,0,0,2.484907,0,"5",0.5420699,-0.8941768,-0.5020629,-0.8512827,-0.350532,0.6587593,0.6322138,-0.783768,NA,NA,NA,0.350532,-0.5615262,-0.4940378
"ofb","ofb_station_373","301_ofb",1997,7.466059,47.76028,4.412073,0.4902304,9,41,0,0,3.713572,0,"canal",0.1580627,-0.8166425,1.949274,0.4022348,NA,2.669347,-0.9299785,-1.656529,0.3510247,0.383561,0.706961,NA,-0.5615262,0.3461604
"ofb","ofb_station_380","3011_ofb",2017,-4.007897,48.20837,1,1,1,18,0,0,2.890372,0,"canal",0.5420699,-0.8941768,-0.5020629,-0.8512827,0.3253859,0.6587593,-0.2254601,-1.32898,NA,NA,NA,-0.3253859,-0.5615262,-0.4940378
"ofb","ofb_station_380","3013_ofb",2015,-4.007897,48.20837,1,1,1,11,0,0,2.397895,0,"canal",0.5420699,-0.8941768,-0.5020629,-0.8512827,0.3253859,0.6587593,-0.2254601,-1.32898,NA,NA,NA,-0.3253859,-0.5615262,-0.4940378
"ofb","ofb_station_380","3014_ofb",1997,-4.007897,48.20837,1,1,1,26,0,0,3.258097,0,"canal",0.5420699,-0.8941768,-0.5020629,-0.8512827,0.3253859,0.6587593,-0.2254601,-1.32898,NA,NA,NA,-0.3253859,-0.5615262,-0.4940378
"ofb","ofb_station_380","3015_ofb",2018,-4.007897,48.20837,1,1,1,3,0,0,1.098612,0,"canal",0.5420699,-0.8941768,-0.5020629,-0.8512827,0.3253859,0.6587593,-0.2254601,-1.32898,NA,NA,NA,-0.3253859,-0.5615262,-0.4940378
"ofb","ofb_station_380","3016_ofb",2019,-4.007897,48.20837,1,1,1,9,0,0,2.197225,0,"canal",0.5420699,-0.8941768,-0.5020629,-0.8512827,0.3253859,0.6587593,-0.2254601,-1.32898,NA,NA,NA,-0.3253859,-0.5615262,-0.4940378
"ofb","ofb_station_381","3017_ofb",2000,-4.005153,48.1855,1,1,1,14,0,0,2.639057,0,"canal",0.5420699,-0.8941768,-0.5020629,-0.8512827,NA,0.6587593,0.1875455,-1.091488,NA,NA,NA,NA,-0.5615262,-0.4940378
"ofb","ofb_station_381","3018_ofb",1999,-4.005153,48.1855,1,1,1,8,0,0,2.079442,0,"canal",0.5420699,-0.8941768,-0.5020629,-0.8512827,NA,0.6587593,0.1875455,-1.091488,NA,NA,NA,NA,-0.5615262,-0.4940378
"ofb","ofb_station_381","3019_ofb",1998,-4.005153,48.1855,1,1,1,7,0,0,1.94591,0,"canal",0.5420699,-0.8941768,-0.5020629,-0.8512827,NA,0.6587593,0.1875455,-1.091488,NA,NA,NA,NA,-0.5615262,-0.4940378
"ofb","ofb_station_382","302_ofb",1998,7.401283,47.76785,1.973723,0.9868613,2,52,0,0,3.951244,0,"canal",0.1580627,-0.8166425,1.949274,0.4022348,NA,2.669347,-1.389062,0.5611612,NA,NA,NA,NA,1.421512,0.3461604
"ofb","ofb_station_381","3020_ofb",1997,-4.005153,48.1855,1,1,1,22,0,0,3.091042,0,"canal",0.5420699,-0.8941768,-0.5020629,-0.8512827,NA,0.6587593,0.1875455,-1.091488,NA,NA,NA,NA,-0.5615262,-0.4940378
"ofb","ofb_station_383","3021_ofb",2016,-4.147104,48.25191,1,1,1,40,0,0,3.688879,0,"canal",0.5420699,-0.8652836,-0.5020629,-0.8512827,NA,-1.361056,0.8052087,-0.6788419,NA,NA,NA,NA,-0.5615262,-0.4940378
"ofb","ofb_station_384","3022_ofb",2016,-4.099585,48.2127,1,1,1,25,0,0,3.218876,0,"5",0.5420699,0.06880805,-0.5020629,-0.8512827,0.1077943,-0.8073439,0.1132459,-0.5024832,NA,NA,NA,-0.1077943,-0.5615262,-0.4940378
"ofb","ofb_station_385","3023_ofb",2016,-4.076227,48.19003,1,1,1,14,0,0,2.639057,0,"5",0.5420699,-0.8941768,-0.5020629,-0.8512827,0.4819256,0.6587593,0.2000209,-0.4065013,NA,NA,NA,-0.4819256,-0.5615262,-0.4940378
"ofb","ofb_station_386","3024_ofb",2016,-4.008412,48.19485,1,1,1,8,0,0,2.079442,0,"5",0.5420699,-0.8941768,-0.5020629,-0.8512827,0.1431368,0.6587593,0.04778069,-1.172169,NA,NA,NA,-0.1431368,-0.5615262,-0.4940378
"ofb","ofb_station_387","3025_ofb",2016,-3.806789,48.18406,1,1,1,9,0,0,2.197225,0,"5",0.5420699,-0.8941705,-0.5020629,-0.8512827,2.038016,0.8217487,0.2766203,-0.672597,NA,NA,NA,-2.038016,-0.5615262,-0.4940378
"ofb","ofb_station_388","3027_ofb",2009,-1.753847,47.97736,1,1,1,13,0,0,2.564949,0,"5",-0.8876789,-0.8941112,-0.5020629,-0.8512827,-0.4514226,-1.309894,0.6208817,0.04129753,NA,NA,NA,0.4514226,-0.5615262,-0.4940378
"ofb","ofb_station_389","3029_ofb",2021,-1.850927,47.81188,2.666667,0.8888889,3,4,0,0,1.386294,0,"5",-0.8876789,-0.8942189,-0.5020629,-0.8512827,-0.8109219,-1.240372,0.6215985,-0.4855614,NA,NA,NA,0.8109219,-0.5615262,-0.4940378
"ofb","ofb_station_382","303_ofb",1996,7.401283,47.76785,2.666667,0.8888889,3,4,0,0,1.386294,0,"canal",0.1580627,-0.8166425,1.949274,0.4022348,NA,2.669347,-1.389062,0.5611612,NA,NA,NA,NA,1.421512,0.3461604
"ofb","ofb_station_390","3031_ofb",2009,-1.787825,47.86637,1,1,1,19,0,0,2.944439,0,"canal",-0.8876789,-0.8942189,-0.5020629,-0.8512827,-0.4292495,-1.240372,0.4825489,-0.7814258,NA,NA,NA,0.4292495,-0.5615262,-0.4940378
"ofb","ofb_station_390","3032_ofb",2014,-1.787825,47.86637,1,1,1,21,0,0,3.044522,0,"canal",-0.8876789,-0.8942189,-0.5020629,-0.8512827,-0.4292495,-1.240372,0.4825489,-0.7814258,NA,NA,NA,0.4292495,-0.5615262,-0.4940378
"ofb","ofb_station_391","3037_ofb",2011,2.388925,46.79987,4.03997,0.2244428,18,1731,27,0.01559792,7.456455,3.295837,"5",-0.5555111,-0.8942179,-0.5020629,-0.8512827,-0.6796685,-1.608059,0.1771504,-1.177367,0.5113159,0.378463,0.7897556,0.6796685,-0.5615262,-0.4940378
"ofb","ofb_station_391","3038_ofb",2014,2.388925,46.79987,5.89205,0.3465912,17,1342,56,0.04172876,7.201916,4.025352,"5",-0.5555111,-0.8942179,-0.5020629,-0.8512827,-0.6796685,-1.608059,0.1771504,-1.177367,0.4527441,0.249915,0.8626907,0.6796685,-0.5615262,-0.4940378
"ofb","ofb_station_392","3039_ofb",2011,2.404981,46.79278,5.188599,0.2882555,18,1612,75,0.04652605,7.385231,4.317488,"5",-0.5555111,-0.8942179,-0.5020629,-0.8512827,0.1811359,-1.608059,0.3318138,-0.9957481,0.4885637,0.376812,0.7651439,-0.1811359,-0.5615262,-0.4940378
"ofb","ofb_station_382","304_ofb",1997,7.401283,47.76785,1.423529,0.7117647,2,11,0,0,2.397895,0,"canal",0.1580627,-0.8166425,1.949274,0.4022348,NA,2.669347,-1.389062,0.5611612,NA,NA,NA,NA,1.421512,0.3461604
"ofb","ofb_station_392","3040_ofb",2014,2.404981,46.79278,3.124602,0.2083068,15,957,53,0.0553814,6.863803,3.970292,"5",-0.5555111,-0.8942179,-0.5020629,-0.8512827,0.1811359,-1.608059,0.3318138,-0.9957481,0.2944968,0.467158,0.662191,-0.1811359,-0.5615262,-0.4940378
"ofb","ofb_station_393","3041_ofb",2011,2.338274,46.8371,6.569917,0.4106198,16,1248,119,0.09535256,7.129298,4.779123,"5",-0.5555111,NA,-0.5020629,-0.8512827,0.6702345,-1.393553,-0.04306145,-1.23623,0.3901733,0.339147,0.7808074,-0.6702345,-0.5615262,-0.4940378
"ofb","ofb_station_393","3042_ofb",2014,2.338274,46.8371,7.26477,0.4035983,18,1051,88,0.08372978,6.957497,4.477337,"5",-0.5555111,NA,-0.5020629,-0.8512827,0.6702345,-1.393553,-0.04306145,-1.23623,0.3901733,0.407077,0.7996213,-0.6702345,-0.5615262,-0.4940378
"ofb","ofb_station_394","3043_ofb",2011,2.452666,46.73454,3.95468,0.2636453,15,2567,75,0.02921699,7.850493,4.317488,"5",-0.5555111,-0.8940988,-0.5020629,-0.8512827,-0.3169256,-0.1847287,0.5571201,-0.09818946,0.4885637,0.346574,0.6486959,0.3169256,-0.5615262,-0.4940378
"ofb","ofb_station_395","3044_ofb",2014,2.523906,46.69017,4.776423,0.2653568,18,1011,14,0.01384768,6.918695,2.639057,"5",-0.5555111,-0.8940988,-0.5020629,-0.8512827,0.8076788,-0.1847287,0.3845423,-0.3086598,0.4885637,0.403325,0.9199796,-0.8076788,-0.5615262,-0.4940378
"ofb","ofb_station_396","3045_ofb",2006,0.673806,46.3057,4.207644,0.601092,7,107,14,0.1308411,4.672829,2.639057,"canal",0.2076427,-0.8942353,-0.5020629,-0.8512827,3.559174,-1.608059,1.518356,-0.05443298,0.2173442,0.586953,0.7588121,-3.559174,-0.5615262,-0.4940378
"ofb","ofb_station_396","3046_ofb",2005,0.673806,46.3057,4.539901,0.4539901,10,96,6,0.0625,4.564348,1.791759,"canal",0.2076427,-0.8942353,-0.5020629,-0.8512827,3.559174,-1.608059,1.518356,-0.05443298,0.2415873,0.797963,0.9034307,-3.559174,-0.5615262,-0.4940378
"ofb","ofb_station_396","3047_ofb",2004,0.673806,46.3057,4.792079,0.6845827,7,44,13,0.2954545,3.78419,2.564949,"canal",0.2076427,-0.8942353,-0.5020629,-0.8512827,3.559174,-1.608059,1.518356,-0.05443298,0.1146542,0.674869,0.7813623,-3.559174,-0.5615262,-0.4940378
"ofb","ofb_station_396","3048_ofb",2003,0.673806,46.3057,6.475336,0.7194818,9,76,24,0.3157895,4.330733,3.178054,"canal",0.2076427,-0.8942353,-0.5020629,-0.8512827,3.559174,-1.608059,1.518356,-0.05443298,0.1146542,0.666442,0.7218142,-3.559174,-0.5615262,-0.4940378
"ofb","ofb_station_396","3049_ofb",2002,0.673806,46.3057,5.938154,0.5938154,10,79,29,0.3670886,4.369448,3.367296,"canal",0.2076427,-0.8942353,-0.5020629,-0.8512827,3.559174,-1.608059,1.518356,-0.05443298,0.3254095,0.516382,0.8751849,-3.559174,-0.5615262,-0.4940378
"ofb","ofb_station_382","305_ofb",1998,7.401283,47.76785,2.91018,0.4850299,6,54,0,0,3.988984,0,"canal",0.1580627,-0.8166425,1.949274,0.4022348,NA,2.669347,-1.389062,0.5611612,0.05261159,0.28922,0.7555439,NA,1.421512,0.3461604
"ofb","ofb_station_396","3050_ofb",2001,0.673806,46.3057,8.055249,0.8055249,10,108,39,0.3611111,4.682131,3.663562,"canal",0.2076427,-0.8942353,-0.5020629,-0.8512827,3.559174,-1.608059,1.518356,-0.05443298,0.3254095,0.642288,0.8863962,-3.559174,-0.5615262,-0.4940378
"ofb","ofb_station_396","3051_ofb",1994,0.673806,46.3057,1.844516,0.1537097,12,409,2,0.004889976,6.013715,0.6931472,"canal",0.2076427,-0.8942353,-0.5020629,-0.8512827,3.559174,-1.608059,1.518356,-0.05443298,0.367011,0.382338,0.4954622,-3.559174,-0.5615262,-0.4940378
